id;lat;lng;title;reiting;content_text;address;content;cats
1469;59.9938872318011;30.3103894464188;Терминал приёма опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Ланское ш., 14 корпус 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1470;59.9194593;30.4997654;Пункт приёма;3.7;Бумага, Стекло, Металл;ул. Подвойского, 48к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
1524;59.7728790667893;30.1257338618714;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Красносельское ш., 1к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1527;59.9411824429176;30.3463203847946;Фонд «Родительский мост»;0;Одежда, Иное;Моховая ул., 30;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1528;59.9459988649286;30.366376271164;Общество инвалидов Центрального района;0;Одежда, Иное;ул. Чайковского, 81;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1531;59.8625589356346;30.1894400097869;Контейнер для макулатуры;0;Бумага;пр. Кузнецова, 11к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1533;59.9220232901356;30.3554138883605;Приём батареек в магазине «КнигиПодарки»;0;Батарейки;Лиговский пр., 74;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
1535;59.9446368;30.3431353999999;Контейнер для батареек и полка для книг в арт-клубе «Книги и кофе»;5;Иное, Батарейки;Гагаринская ул., 20;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";6_8
1536;59.8796792723771;30.2792978828033;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;ул. Возрождения, 36А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1537;59.8534045763483;30.2123941211487;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Ленинский пр., 95;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1539;59.8324523137364;30.3698981693115;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Дунайский пр., 29к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1540;59.8768936189147;30.3406111018523;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Благодатная ул., 50;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1541;60.0175598925891;30.2465451693115;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Долгоозёрная ул., 14;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1542;59.9869569322921;30.2554252037048;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Липовая аллея, 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1543;59.9858061664127;30.2526789999999;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;ул. Савушкина, 83;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1544;59.8453028315486;30.41803;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Дунайский пр., 62;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1545;59.8455258844359;30.4301739153442;Терминал приема опасных отходов «Экобокс»;5;Опасные отходы, Батарейки, Лампочки;Софийская ул., 85;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
1546;59.9267117;30.3251777;Бокс для батареек в магазине «Зелёный»;0;Батарейки;Гороховая ул., 46;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
1547;59.8895787945915;30.4299659153443;Бак для старой одежды «Перемолка»;5;Одежда, Иное;ул. Крупской, 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1548;59.8339786522652;30.3906155423279;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;Купчинская ул., 23к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1630;59.9245107816681;30.2840485496681;Пункт приёма;4.3;Бумага, Стекло, Металл;Английский пр., 26;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
1631;59.8882916563106;30.325087025795;Офис компании «kuplyu-bu.ru»;0;Бытовая техника;ул. Коли Томчака, 18/26;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";10
1632;59.8887110226449;30.3252335681228;Магазин компании «kuplyu-bu.ru»;0;Бытовая техника;Санкт-Петербург, Заставская улица, 26, (812) 924-05-79;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";10
1633;59.9305222486397;30.3112753558197;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;пер. Антоненко, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
